LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,datetime,Concentration_SO2,Concentration_O3,Concentration_NO2,Concentration_CO,AQI_PM10,AQI_SO2,AQI_O3,AQI_NO2,AQI_CO,AQI_AQIIndex,AQI_ContaminantParameter,AQI_State,AQI_Color,Concentration,ay,gun,date,year,month,day,hour,dayofweek,weekday_name,is_weekend,season,date_str,is_special_day,special_day_name,holiday_type,day_category,AQI_Category,traffic_density,rush_hour,speed_category,vehicle_category,vehicles_lag1,speed_lag1,no2_lag1,vehicles_lag2,speed_lag2,no2_lag2,vehicles_lag3,speed_lag3,no2_lag3
40.9927368164063,29.0753173828125,sxk9jw,1,101,24,954,2024-05-10 17:00:00,,,44.4,395.5,170.0,,,22.0,5.0,170.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,5,10,2024-05-10,2024,5,10,17,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,38.16,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,781.0,27.0,40.7,731.0,27.0,43.5,788.0,29.0,26.3
40.9927368164063,29.0753173828125,sxk9jw,1,110,24,917,2024-05-10 18:00:00,,,53.4,460.7,168.0,,,26.0,5.0,168.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,5,10,2024-05-10,2024,5,10,18,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,36.68,Akşam Rush (17-19),Çok Yavaş,Çok Yoğun,954.0,24.0,44.4,781.0,27.0,40.7,731.0,27.0,43.5
40.9927368164063,29.0753173828125,sxk9jw,2,116,35,599,2024-05-10 19:00:00,,,52.4,467.1,164.0,,,26.0,5.0,164.0,PM10,"Herkes sağlık etkileri yaşamaya başlayabilir, hassas gruplar için ciddi sağlık etkileri söz konusu olabilir.",#BC0101,,5,10,2024-05-10,2024,5,10,19,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,Hassas İçin Kötü,16.63888888888889,Akşam Rush (17-19),Yavaş,Çok Yoğun,917.0,24.0,53.4,954.0,24.0,44.4,781.0,27.0,40.7
40.9927368164063,29.0753173828125,sxk9jw,6,106,52,423,2024-05-10 20:00:00,,,47.2,474.0,,,,23.0,5.0,23.0,NO2,Hava kalitesi memnun edici ve hava kirliliği az riskli veya hiç risk teşkil etmiyor.,#13a261,,5,10,2024-05-10,2024,5,10,20,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,İyi,7.981132075471698,Diğer Saatler,Orta,Yoğun,599.0,35.0,52.4,917.0,24.0,53.4,954.0,24.0,44.4
40.9927368164063,29.0753173828125,sxk9jw,3,117,50,375,2024-05-10 21:00:00,,,48.4,409.9,,,,24.0,4.0,24.0,NO2,Hava kalitesi memnun edici ve hava kirliliği az riskli veya hiç risk teşkil etmiyor.,#13a261,,5,10,2024-05-10,2024,5,10,21,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,İyi,7.352941176470588,Diğer Saatler,Yavaş,Yoğun,423.0,52.0,47.2,599.0,35.0,52.4,917.0,24.0,53.4
40.9927368164063,29.0753173828125,sxk9jw,6,123,52,325,2024-05-10 22:00:00,,,41.5,362.3,,,,20.0,4.0,20.0,NO2,Hava kalitesi memnun edici ve hava kirliliği az riskli veya hiç risk teşkil etmiyor.,#13a261,,5,10,2024-05-10,2024,5,10,22,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,İyi,6.132075471698113,Diğer Saatler,Orta,Orta,375.0,50.0,48.4,423.0,52.0,47.2,599.0,35.0,52.4
40.9927368164063,29.0753173828125,sxk9jw,5,132,56,315,2024-05-10 23:00:00,,,48.8,344.5,,,,24.0,4.0,24.0,NO2,Hava kalitesi memnun edici ve hava kirliliği az riskli veya hiç risk teşkil etmiyor.,#13a261,,5,10,2024-05-10,2024,5,10,23,4,Friday,0,İlkbahar,2024-05-10,0,Normal Gün,Normal Gün,Hafta İçi,İyi,5.526315789473684,Diğer Saatler,Orta,Orta,325.0,52.0,41.5,375.0,50.0,48.4,423.0,52.0,47.2
40.9927368164063,29.0753173828125,sxk9jw,3,128,63,267,2024-05-11 00:00:00,,,44.2,478.2,,,,22.0,4.0,22.0,NO2,Hava kalitesi memnun edici ve hava kirliliği az riskli veya hiç risk teşkil etmiyor.,#13a261,,5,11,2024-05-11,2024,5,11,0,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,İyi,4.171875,Diğer Saatler,Orta,Orta,315.0,56.0,48.8,325.0,52.0,41.5,375.0,50.0,48.4
40.9927368164063,29.0753173828125,sxk9jw,5,146,62,172,2024-05-11 01:00:00,,,41.1,347.2,144.0,,,20.0,4.0,144.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,5,11,2024-05-11,2024,5,11,1,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Hassas İçin Kötü,2.7301587301587302,Diğer Saatler,Orta,Az,267.0,63.0,44.2,315.0,56.0,48.8,325.0,52.0,41.5
40.9927368164063,29.0753173828125,sxk9jw,4,145,65,140,2024-05-11 02:00:00,,,36.4,417.4,129.0,,,18.0,4.0,129.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,5,11,2024-05-11,2024,5,11,2,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Hassas İçin Kötü,2.121212121212121,Diğer Saatler,Orta,Az,172.0,62.0,41.1,267.0,63.0,44.2,315.0,56.0,48.8
40.9927368164063,29.0753173828125,sxk9jw,7,144,65,90,2024-05-11 03:00:00,,,36.5,333.9,122.0,,,18.0,4.0,122.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,5,11,2024-05-11,2024,5,11,3,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Hassas İçin Kötü,1.3636363636363635,Diğer Saatler,Orta,Az,140.0,65.0,36.4,172.0,62.0,41.1,267.0,63.0,44.2
40.9927368164063,29.0753173828125,sxk9jw,4,164,69,96,2024-05-11 04:00:00,,,34.8,310.7,110.0,,,17.0,4.0,110.0,PM10,Hassas gruplar için sağlık etkileri oluşabilir. Genel olarak kamunun etkilenmesi olası değildir.,#EC7C1E,,5,11,2024-05-11,2024,5,11,4,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Hassas İçin Kötü,1.3714285714285714,Diğer Saatler,Orta,Az,90.0,65.0,36.5,140.0,65.0,36.4,172.0,62.0,41.1
40.9927368164063,29.0753173828125,sxk9jw,8,147,59,130,2024-05-11 05:00:00,,,31.9,280.7,99.0,,,16.0,4.0,99.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,5,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,2.1666666666666665,Diğer Saatler,Orta,Az,96.0,69.0,34.8,90.0,65.0,36.5,140.0,65.0,36.4
40.9927368164063,29.0753173828125,sxk9jw,6,126,60,238,2024-05-11 06:00:00,,,33.3,272.8,83.0,,,16.0,3.0,83.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,6,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,3.901639344262295,Diğer Saatler,Orta,Orta,130.0,59.0,31.9,96.0,69.0,34.8,90.0,65.0,36.5
40.9927368164063,29.0753173828125,sxk9jw,3,134,56,354,2024-05-11 07:00:00,,,39.6,247.6,81.0,,,19.0,3.0,81.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,7,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,6.2105263157894735,Sabah Rush (7-9),Orta,Yoğun,238.0,60.0,33.3,130.0,59.0,31.9,96.0,69.0,34.8
40.9927368164063,29.0753173828125,sxk9jw,2,129,52,471,2024-05-11 08:00:00,,,47.8,263.8,79.0,,,23.0,3.0,79.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,8,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,8.88679245283019,Sabah Rush (7-9),Orta,Yoğun,354.0,56.0,39.6,238.0,60.0,33.3,130.0,59.0,31.9
40.9927368164063,29.0753173828125,sxk9jw,1,119,48,455,2024-05-11 09:00:00,,,53.6,455.4,78.0,,,26.0,3.0,78.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,9,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,9.285714285714286,Sabah Rush (7-9),Yavaş,Yoğun,471.0,52.0,47.8,354.0,56.0,39.6,238.0,60.0,33.3
40.9927368164063,29.0753173828125,sxk9jw,2,115,43,569,2024-05-11 10:00:00,,,52.0,549.7,67.0,,,26.0,3.0,67.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,10,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,12.931818181818182,Diğer Saatler,Yavaş,Çok Yoğun,455.0,48.0,53.6,471.0,52.0,47.8,354.0,56.0,39.6
40.9927368164063,29.0753173828125,sxk9jw,1,124,39,543,2024-05-11 11:00:00,,,55.0,488.1,66.0,,,27.0,3.0,66.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,11,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,13.575,Diğer Saatler,Yavaş,Çok Yoğun,569.0,43.0,52.0,455.0,48.0,53.6,471.0,52.0,47.8
40.9927368164063,29.0753173828125,sxk9jw,1,91,28,522,2024-05-11 12:00:00,,,56.2,478.7,64.0,,,28.0,4.0,64.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,12,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,18.0,Diğer Saatler,Çok Yavaş,Yoğun,543.0,39.0,55.0,569.0,43.0,52.0,455.0,48.0,53.6
40.9927368164063,29.0753173828125,sxk9jw,1,96,24,534,2024-05-11 13:00:00,,,57.4,526.0,63.0,,,28.0,4.0,63.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,13,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,21.36,Diğer Saatler,Çok Yavaş,Yoğun,522.0,28.0,56.2,543.0,39.0,55.0,569.0,43.0,52.0
40.9927368164063,29.0753173828125,sxk9jw,1,96,22,511,2024-05-11 14:00:00,,,54.7,589.4,63.0,,,27.0,4.0,63.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,14,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,22.217391304347824,Diğer Saatler,Çok Yavaş,Yoğun,534.0,24.0,57.4,522.0,28.0,56.2,543.0,39.0,55.0
40.9927368164063,29.0753173828125,sxk9jw,1,104,21,431,2024-05-11 15:00:00,,,52.9,565.6,64.0,,,26.0,5.0,64.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,15,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,19.59090909090909,Diğer Saatler,Çok Yavaş,Yoğun,511.0,22.0,54.7,534.0,24.0,57.4,522.0,28.0,56.2
40.9927368164063,29.0753173828125,sxk9jw,1,106,24,472,2024-05-11 16:00:00,,,45.1,516.8,64.0,,,22.0,5.0,64.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,16,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,18.88,Diğer Saatler,Çok Yavaş,Yoğun,431.0,21.0,52.9,511.0,22.0,54.7,534.0,24.0,57.4
40.9927368164063,29.0753173828125,sxk9jw,1,116,25,475,2024-05-11 17:00:00,,,45.8,403.6,63.0,,,22.0,5.0,63.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,17,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,18.26923076923077,Akşam Rush (17-19),Çok Yavaş,Yoğun,472.0,24.0,45.1,431.0,21.0,52.9,511.0,22.0,54.7
40.9927368164063,29.0753173828125,sxk9jw,1,115,38,442,2024-05-11 18:00:00,,,49.6,497.6,62.0,,,24.0,5.0,62.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,18,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,11.333333333333334,Akşam Rush (17-19),Yavaş,Yoğun,475.0,25.0,45.8,472.0,24.0,45.1,431.0,21.0,52.9
40.9927368164063,29.0753173828125,sxk9jw,2,130,39,392,2024-05-11 19:00:00,,,56.9,540.0,61.0,,,28.0,5.0,61.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,19,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,9.8,Akşam Rush (17-19),Yavaş,Yoğun,442.0,38.0,49.6,475.0,25.0,45.8,472.0,24.0,45.1
40.9927368164063,29.0753173828125,sxk9jw,2,131,47,381,2024-05-11 20:00:00,,,57.6,515.3,60.0,,,28.0,5.0,60.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,20,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,7.9375,Diğer Saatler,Yavaş,Yoğun,392.0,39.0,56.9,442.0,38.0,49.6,475.0,25.0,45.8
40.9927368164063,29.0753173828125,sxk9jw,4,121,52,347,2024-05-11 21:00:00,,,73.6,681.6,53.0,,,36.0,5.0,53.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,21,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,6.547169811320755,Diğer Saatler,Orta,Yoğun,381.0,47.0,57.6,392.0,39.0,56.9,442.0,38.0,49.6
40.9927368164063,29.0753173828125,sxk9jw,3,112,52,307,2024-05-11 22:00:00,,,85.4,789.8,49.0,,,42.0,5.0,49.0,PM10,Hava kalitesi memnun edici ve hava kirliliği az riskli veya hiç risk teşkil etmiyor.,#13a261,,5,11,2024-05-11,2024,5,11,22,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,İyi,5.7924528301886795,Diğer Saatler,Orta,Orta,347.0,52.0,73.6,381.0,47.0,57.6,392.0,39.0,56.9
40.9927368164063,29.0753173828125,sxk9jw,6,130,58,302,2024-05-11 23:00:00,,,104.1,1255.7,48.0,,,51.0,6.0,51.0,NO2,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,11,2024-05-11,2024,5,11,23,5,Saturday,1,İlkbahar,2024-05-11,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,5.11864406779661,Diğer Saatler,Orta,Orta,307.0,52.0,85.4,347.0,52.0,73.6,381.0,47.0,57.6
40.9927368164063,29.0753173828125,sxk9jw,3,138,59,260,2024-05-12 00:00:00,,,116.5,1542.2,50.0,,,58.0,8.0,58.0,NO2,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,0,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,4.333333333333333,Diğer Saatler,Orta,Orta,302.0,58.0,104.1,307.0,52.0,85.4,347.0,52.0,73.6
40.9927368164063,29.0753173828125,sxk9jw,3,148,63,201,2024-05-12 01:00:00,,,121.3,1665.4,53.0,,,61.0,9.0,61.0,NO2,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,1,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,3.140625,Diğer Saatler,Orta,Az,260.0,59.0,116.5,302.0,58.0,104.1,307.0,52.0,85.4
40.9927368164063,29.0753173828125,sxk9jw,7,142,70,137,2024-05-12 02:00:00,,,104.0,1509.2,56.0,,,51.0,10.0,56.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,2,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,1.9295774647887325,Diğer Saatler,Orta,Az,201.0,63.0,121.3,260.0,59.0,116.5,302.0,58.0,104.1
40.9927368164063,29.0753173828125,sxk9jw,10,144,65,112,2024-05-12 03:00:00,,,113.4,2049.6,59.0,,,56.0,12.0,59.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,3,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,1.696969696969697,Diğer Saatler,Orta,Az,137.0,70.0,104.0,201.0,63.0,121.3,260.0,59.0,116.5
40.9927368164063,29.0753173828125,sxk9jw,5,157,73,75,2024-05-12 04:00:00,,,135.6,2588.0,61.0,,,69.0,14.0,69.0,NO2,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,4,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,1.0135135135135136,Diğer Saatler,Hızlı,Az,112.0,65.0,113.4,137.0,70.0,104.0,201.0,63.0,121.3
40.9927368164063,29.0753173828125,sxk9jw,3,174,64,115,2024-05-12 05:00:00,,,159.8,2933.5,65.0,,,82.0,17.0,82.0,NO2,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,5,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,1.7692307692307692,Diğer Saatler,Orta,Az,75.0,73.0,135.6,112.0,65.0,113.4,137.0,70.0,104.0
40.9927368164063,29.0753173828125,sxk9jw,6,146,62,119,2024-05-12 06:00:00,,,138.8,2518.4,69.0,,,70.0,19.0,70.0,NO2,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,6,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,1.8888888888888888,Diğer Saatler,Orta,Az,115.0,64.0,159.8,75.0,73.0,135.6,112.0,65.0,113.4
40.9927368164063,29.0753173828125,sxk9jw,5,144,67,159,2024-05-12 07:00:00,,,127.7,2299.5,72.0,,,64.0,21.0,72.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,7,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,2.338235294117647,Sabah Rush (7-9),Orta,Az,119.0,62.0,138.8,115.0,64.0,159.8,75.0,73.0,135.6
40.9927368164063,29.0753173828125,sxk9jw,1,146,63,205,2024-05-12 08:00:00,,,117.4,1922.2,75.0,,,59.0,21.0,75.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,8,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,3.203125,Sabah Rush (7-9),Orta,Az,159.0,67.0,127.7,119.0,62.0,138.8,115.0,64.0,159.8
40.9927368164063,29.0753173828125,sxk9jw,1,141,61,292,2024-05-12 09:00:00,,,72.1,1109.0,76.0,,,35.0,20.0,76.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,9,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,4.709677419354839,Sabah Rush (7-9),Orta,Orta,205.0,63.0,117.4,159.0,67.0,127.7,119.0,62.0,138.8
40.9927368164063,29.0753173828125,sxk9jw,4,137,59,307,2024-05-12 10:00:00,,,48.0,789.0,76.0,,,24.0,20.0,76.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,10,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,5.116666666666666,Diğer Saatler,Orta,Orta,292.0,61.0,72.1,205.0,63.0,117.4,159.0,67.0,127.7
40.9927368164063,29.0753173828125,sxk9jw,2,133,57,338,2024-05-12 11:00:00,,,43.8,641.8,75.0,,,22.0,18.0,75.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,11,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,5.827586206896552,Diğer Saatler,Orta,Orta,307.0,59.0,48.0,292.0,61.0,72.1,205.0,63.0,117.4
40.9927368164063,29.0753173828125,sxk9jw,2,111,46,346,2024-05-12 12:00:00,,,40.5,609.2,76.0,,,20.0,15.0,76.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,12,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,7.361702127659575,Diğer Saatler,Yavaş,Yoğun,338.0,57.0,43.8,307.0,59.0,48.0,292.0,61.0,72.1
40.9927368164063,29.0753173828125,sxk9jw,2,107,34,366,2024-05-12 13:00:00,,,38.5,569.4,75.0,,,19.0,13.0,75.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,13,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,10.457142857142857,Diğer Saatler,Yavaş,Yoğun,346.0,46.0,40.5,338.0,57.0,43.8,307.0,59.0,48.0
40.9927368164063,29.0753173828125,sxk9jw,1,106,26,414,2024-05-12 14:00:00,,,35.6,533.4,74.0,,,18.0,10.0,74.0,PM10,Hava kalitesi uygun fakat alışılmadık şekilde hava kirliliğine hassas olan çok az sayıdaki insanlar için bazı kirleticiler açısından orta düzeyde sağlık endişesi oluşabilir.,#ffcc16,,5,12,2024-05-12,2024,5,12,14,6,Sunday,1,İlkbahar,2024-05-12,0,Normal Gün,Normal Gün,Hafta Sonu,Orta,15.333333333333334,Diğer Saatler,Çok Yavaş,Yoğun,366.0,34.0,38.5,346.0,46.0,40.5,338.0,57.0,43.8
